Registro,Variable,Mean,Found Value,Deviation
4610,LIT_806,47.855702835466374,103.237938,5.5894178683705125
4611,LIT_806,47.855702835466374,103.237938,5.5894178683705125
4612,LIT_806,47.855702835466374,103.237938,5.5894178683705125
4613,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6562,LIT_806,47.855702835466374,87.6776,4.019000369028022
6563,LIT_806,47.855702835466374,96.63381,4.922900330056259
6564,LIT_806,47.855702835466374,100.320015,5.29492829231285
6565,LIT_806,47.855702835466374,102.920891,5.557420095769812
6566,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6567,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6568,LIT_806,47.855702835466374,103.151543,5.5806985063710695
6569,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6570,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6571,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6572,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6573,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6574,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6575,LIT_806,47.855702835466374,103.237526,5.58937628752505
6576,LIT_806,47.855702835466374,103.151611,5.580705369229059
6577,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6578,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6579,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6580,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6581,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6582,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6583,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6584,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6585,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6586,LIT_806,47.855702835466374,103.151138,5.580657631996282
6587,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6588,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6589,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6590,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6591,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6592,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6593,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6594,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6595,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6596,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6597,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6598,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6599,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6600,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6601,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6602,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6603,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6604,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6605,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6606,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6607,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6608,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6609,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6610,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6611,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6612,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6613,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6614,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6615,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6616,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6617,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6618,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6619,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6620,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6621,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6622,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6623,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6624,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6625,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6626,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6627,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6628,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6629,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6630,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6631,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6632,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6633,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6634,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6635,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6636,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6637,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6638,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6639,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6640,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6641,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6642,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6643,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6644,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6645,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6646,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6647,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6648,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6649,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6650,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6651,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6652,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6653,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6654,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6655,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6656,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6657,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6658,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6659,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6660,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6661,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6662,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6663,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6664,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6665,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6666,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6667,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6668,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6669,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6670,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6671,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6672,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6673,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6674,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6675,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6676,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6677,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6678,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6679,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6680,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6681,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6682,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6683,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6684,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6685,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6686,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6687,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6688,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6689,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6690,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6691,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6692,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6693,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6694,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6695,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6696,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6697,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6698,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6699,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6700,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6701,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6702,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6703,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6704,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6705,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6706,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6707,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6708,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6709,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6710,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6711,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6712,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6713,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6714,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6715,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6716,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6717,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6718,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6719,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6720,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6721,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6722,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6723,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6724,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6725,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6726,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6727,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6728,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6729,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6730,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6731,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6732,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6733,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6734,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6735,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6736,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6737,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6738,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6739,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6740,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6741,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6742,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6743,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6744,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6745,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6746,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6747,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6748,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6749,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6750,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6751,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6752,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6753,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6754,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6755,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6756,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6757,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6758,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6759,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6760,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6761,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6762,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6763,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6764,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6765,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6766,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6767,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6768,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6769,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6770,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6771,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6772,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6773,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6774,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6775,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6776,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6777,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6778,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6779,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6780,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6781,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6782,LIT_806,47.855702835466374,103.209137,5.586511145239013
6783,LIT_806,47.855702835466374,103.209007,5.586498025069328
6784,LIT_806,47.855702835466374,103.209007,5.586498025069328
6785,LIT_806,47.855702835466374,103.209007,5.586498025069328
6786,LIT_806,47.855702835466374,103.209007,5.586498025069328
6787,LIT_806,47.855702835466374,103.209007,5.586498025069328
6788,LIT_806,47.855702835466374,103.209007,5.586498025069328
6789,LIT_806,47.855702835466374,103.209007,5.586498025069328
6790,LIT_806,47.855702835466374,103.209007,5.586498025069328
6791,LIT_806,47.855702835466374,103.209007,5.586498025069328
6792,LIT_806,47.855702835466374,103.209007,5.586498025069328
6793,LIT_806,47.855702835466374,103.237823,5.589406262066562
6794,LIT_806,47.855702835466374,103.209007,5.586498025069328
6795,LIT_806,47.855702835466374,103.209007,5.586498025069328
6796,LIT_806,47.855702835466374,103.209007,5.586498025069328
6797,LIT_806,47.855702835466374,103.209007,5.586498025069328
6798,LIT_806,47.855702835466374,103.209007,5.586498025069328
6799,LIT_806,47.855702835466374,103.209007,5.586498025069328
6800,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6801,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6802,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6803,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6804,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6805,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6806,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6807,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6808,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6809,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6810,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6811,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6812,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6813,LIT_806,47.855702835466374,103.209015,5.586498832464384
6814,LIT_806,47.855702835466374,103.237633,5.589387086433945
6815,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6816,LIT_806,47.855702835466374,103.237816,5.589405555595885
6817,LIT_806,47.855702835466374,103.237846,5.5894085833273515
6818,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6819,LIT_806,47.855702835466374,103.209007,5.586498025069328
6820,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6821,LIT_806,47.855702835466374,103.237808,5.5894047482008276
6822,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6823,LIT_806,47.855702835466374,103.23777,5.5894009130743045
6824,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6825,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6826,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6827,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6828,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6829,LIT_806,47.855702835466374,103.237762,5.589400105679247
6830,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6831,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6832,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6833,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6834,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6835,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6836,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6837,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6838,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6839,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6840,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6841,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6842,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6843,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6844,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6845,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6846,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6847,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6848,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6849,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6850,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6851,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6852,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6853,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6854,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6855,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6856,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6857,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6858,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6859,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6860,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6861,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6862,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6863,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6864,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6865,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6866,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6867,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6868,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6869,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6870,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6871,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6872,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6873,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6874,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6875,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6876,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6877,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6878,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6879,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6880,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6881,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6882,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6883,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6884,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6885,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6886,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6887,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6888,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6889,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6890,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6891,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6892,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6893,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6894,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6895,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6896,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6897,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6898,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6899,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6900,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6901,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6902,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6903,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6904,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6905,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6906,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6907,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6908,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6909,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6910,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6911,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6912,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6913,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6914,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6915,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6916,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6917,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6918,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6919,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6920,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6921,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6922,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6923,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6924,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6925,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6926,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6927,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6928,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6929,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6930,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6931,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6932,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6933,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6934,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6935,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6936,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6937,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6938,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6939,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6940,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6941,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6942,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6943,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6944,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6945,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6946,LIT_806,47.855702835466374,103.237938,5.5894178683705125
6984,LIT_806,47.855702835466374,78.32626,3.0752221568644162
6985,LIT_806,47.855702835466374,79.85461,3.2294699363869483
6986,LIT_806,47.855702835466374,80.95845,3.340874306425326
6987,LIT_806,47.855702835466374,82.2605,3.472282898257899
6988,LIT_806,47.855702835466374,83.79179,3.626827395464077
6989,LIT_806,47.855702835466374,84.83566,3.7321793303024235
6990,LIT_806,47.855702835466374,86.19558,3.8694284161324255
6991,LIT_806,47.855702835466374,87.69801,4.021060235668552
6992,LIT_806,47.855702835466374,88.33672,4.085521647818149
6993,LIT_806,47.855702835466374,89.8982849,4.243121620602738
6994,LIT_806,47.855702835466374,90.96797,4.351078928459799
6995,LIT_806,47.855702835466374,92.04033,4.459306198946784
6996,LIT_806,47.855702835466374,93.57266,4.613955657510441
6997,LIT_806,47.855702835466374,94.4413452,4.701627174639428
6998,LIT_806,47.855702835466374,95.77207,4.83592975294647
6999,LIT_806,47.855702835466374,96.81451,4.941137365918282
7000,LIT_806,47.855702835466374,97.91401,5.052103724137948
7001,LIT_806,47.855702835466374,99.2439041,5.186322464560702
7002,LIT_806,47.855702835466374,99.6801,5.230345266282711
7003,LIT_806,47.855702835466374,100.545319,5.317666959318147
7004,LIT_806,47.855702835466374,101.415077,5.405446748124349
7005,LIT_806,47.855702835466374,102.051628,5.469690264532794
7006,LIT_806,47.855702835466374,102.688187,5.533934588336298
7007,LIT_806,47.855702835466374,103.237938,5.5894178683705125
7008,LIT_806,47.855702835466374,103.237938,5.5894178683705125
7009,LIT_806,47.855702835466374,103.237938,5.5894178683705125
7010,LIT_806,47.855702835466374,103.237938,5.5894178683705125
7011,LIT_806,47.855702835466374,103.237938,5.5894178683705125
7012,LIT_806,47.855702835466374,103.237938,5.5894178683705125
7013,LIT_806,47.855702835466374,103.237938,5.5894178683705125
7014,LIT_806,47.855702835466374,103.237938,5.5894178683705125
7015,LIT_806,47.855702835466374,103.237938,5.5894178683705125
7016,LIT_806,47.855702835466374,103.237938,5.5894178683705125
7017,LIT_806,47.855702835466374,103.237938,5.5894178683705125
7018,LIT_806,47.855702835466374,103.237938,5.5894178683705125
7019,LIT_806,47.855702835466374,103.237938,5.5894178683705125
7020,LIT_806,47.855702835466374,102.51458,5.51641340911716
7021,LIT_806,47.855702835466374,96.1888,4.877987970737175
7159,LIT_802,49.42086332225058,419.473663,3.605102307803352
7351,LIT_802,49.42086332225058,99569.96,969.541983273485
7358,LIT_802,49.42086332225058,468.9978,4.087572865372828
7379,LIT_802,49.42086332225058,2510.3606,23.974793682922595
7383,VT_813X,12.574767405165293,150.0,32.274794328829714
7383,VT_813Y,18.565419571138182,150.0,20.830414408428208
7384,VT_813X,12.574767405165293,150.0,32.274794328829714
7384,VT_813Y,18.565419571138182,150.0,20.830414408428208
7385,LIT_802,49.42086332225058,95291.29,927.8586259126935
7385,VT_813X,12.574767405165293,150.0,32.274794328829714
7385,VT_813Y,18.565419571138182,150.0,20.830414408428208
7386,VT_813X,12.574767405165293,150.0,32.274794328829714
7386,VT_813Y,18.565419571138182,150.0,20.830414408428208
7387,VT_813X,12.574767405165293,150.0,32.274794328829714
7387,VT_813Y,18.565419571138182,150.0,20.830414408428208
7388,VT_813X,12.574767405165293,150.0,32.274794328829714
7388,VT_813Y,18.565419571138182,150.0,20.830414408428208
7389,VT_813X,12.574767405165293,150.0,32.274794328829714
7389,VT_813Y,18.565419571138182,150.0,20.830414408428208
7390,LIT_802,49.42086332225058,99300.69,966.9187200546481
7390,VT_813X,12.574767405165293,150.0,32.274794328829714
7390,VT_813Y,18.565419571138182,150.0,20.830414408428208
7391,LIT_802,49.42086332225058,2205.8396,21.00811065598536
7391,VT_813X,12.574767405165293,150.0,32.274794328829714
7391,VT_813Y,18.565419571138182,150.0,20.830414408428208
7392,VT_813X,12.574767405165293,150.0,32.274794328829714
